,Song Name,Artist,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
214,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,"NICHION, INC JAPAN",MECH.,JAPA,WPCR 14146,16000,0717,1217,88.94,22.500,20.01
215,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,"NICHION, INC JAPAN",PERF.,JAPA,,,0717,1217,3.00,22.500,0.68
216,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,"NICHION, INC JAPAN",D.PERF,JAPA,,,0717,1217,44.99,22.500,10.12
217,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,"NICHION, INC JAPAN",KARAOKE,JAPA,7,55178,0717,1217,1.50,22.500,0.34
218,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,"NICHION, INC JAPAN",BL TAPE,JAPA,,,0717,1217,0.09,22.500,0.02
219,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,78.80,22.500,17.73
220,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,"NICHION, INC JAPAN",BRD.MECH,JAPA,,,0717,1217,0.74,22.500,0.17
221,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,OMSA SRL ARGENTINA,MECH.,ARGE,,,0717,1217,1.74,22.500,0.39
222,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,OMSA SRL ARGENTINA,PERF.,ARGE,,,0717,1217,2.58,22.500,0.58
223,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,OMSA SRL ARGENTINA,STREAM.M,ARGE,,,0717,1217,0.47,22.500,0.11
224,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,OMSA CHILE,PERF.,CHIL,,,0717,1217,0.99,22.500,0.22
225,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,PELIKAN MUZIKPUBLISHING (TURKEY),MECH.,TURK,132006,3,0717,1217,0.03,22.500,0.01
226,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,PFIVE ENTERTAINMENTMEXICO S.A.C.V.,MECH.,MEXI,A10302B000119,4,0717,0917,0.15,30.000,0.05
227,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,RHAPSODY INTERNATIONAL CANADA,STREAM.M,CANA,USEE11000167,418,1214,1217,0.09,22.500,0.02
228,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,RHAPSODY INTERNATIONAL CANADA,STREAM.M,CANA,USEE11000167,418,1214,1217,0.09,22.500,0.02
229,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,D.PERF,FRAN,AMAZON FRANCE,,0717,0917,0.03,22.500,0.01
230,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,D.PERF,IREL,APPLE MUSIC STR,,0717,0917,0.10,22.500,0.02
231,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,D.PERF,IREL,GOOGLE STREAMIN,,0717,0917,0.06,22.500,0.01
232,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,D.PERF,DENM,SPOTIFY DANEMAR,,0717,0917,0.62,22.500,0.14
233,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,0717,0917,1.07,22.500,0.24
234,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,D.PERF,SWED,YOUTUBE SUEDE,,0717,0917,0.06,22.500,0.01
235,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,STREAM.M,GERM,AMAZON STREAMIN,1740,0717,0917,0.11,22.500,0.02
236,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,STREAM.M,NETH,APPLE MUSIC STR,4125,0717,0917,0.27,22.500,0.06
237,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,STREAM.M,FRAN,MICROSOFT XBOX,83,0717,0917,0.06,22.500,0.01
238,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,STREAM.M,MALT,SPOTIFY MALTE,209,0717,0917,0.03,22.500,0.01
239,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,STREAM.M,GRBR,YOUTUBE GRANDE,73670,0717,0917,1.35,22.500,0.30
240,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON GRANDE B,77,0717,0917,0.28,22.500,0.06
241,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SACEM PAN EUROPEAN,DOWNLOAD,SWIT,GOOGLE SUISSE,5,0717,0917,0.05,22.500,0.01
242,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,LENDING,,1601,1603,0.14,22.500,0.03
243,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,MAGN 2000036061,80,1704,1706,0.05,22.500,0.01
244,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,ODS£UCH ZA OP£,,1610,1612,0.05,22.500,0.01
245,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SOCAN,D.PERF,CANA,,915,0417,0617,2.66,90.000,2.39
246,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,SPOTIFY CANADA,STREAM.M,CANA,USEE11000167,25936,0717,1217,0.35,22.500,0.08
247,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL BENELUX,MECH.,BELG,,48,0716,1216,0.04,22.500,0.01
248,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0116,1216,2.80,22.500,0.63
249,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0114,1214,0.20,22.500,0.05
250,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL BENELUX,M.PERF.,NETH,,,0116,1216,3.84,22.500,0.86
251,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0114,1214,0.16,22.500,0.04
252,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,,,0114,0614,3.60,22.500,0.81
253,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL FRANCE,PERF.,FRAN,,,0717,1217,0.98,22.500,0.22
254,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL FRANCE,D.PERF,FRAN,,,0717,1217,0.32,22.500,0.07
255,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,STRICTLY CONFIDENTIAL FRANCE,M.PERF.,FRAN,,,0717,1217,0.51,22.500,0.11
256,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,MECH.,GRBR,NFI,3,1216,1216,0.19,22.500,0.04
257,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,PERF.,CYPR,,2,0811,0811,0.01,90.000,0.01
258,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,,,1016,0317,3.01,22.500,0.68
259,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,D.SHEET,VARI,O3372T,749,0717,0917,0.03,22.500,0.01
260,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,10960,1212,1212,0.70,30.000,0.21
261,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,10960,1212,1212,0.70,30.000,0.21
262,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,,15963,0217,0217,0.26,22.500,0.06
263,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,,3,0117,0117,-0.03,22.500,-0.01
264,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,CDWM 51383 E92,1,0412,0917,6.20,22.500,1.40
265,THE OTHER SIDE,RUZUMNA/CAREN/LAWRENCE/LEVINE/LOPEZ/RA,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,171110040001,2,0417,0617,0.22,22.500,0.05
266,OTHER SIDE OF LOVE,RUZUMNA/FISK,ASCAP,D.PERF,USA,,,0180,0380,0.03,90.000,0.03
267,OTHER SIDE OF LOVE,RUZUMNA/FISK,PANDORA LIMITED,STREAM.M,USA,,196,0916,1217,0.07,90.000,0.06
268,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USTC80913217,17,1015,1215,0.01,90.000,0.01
269,OTHER SIDE OF LOVE,RUZUMNA/FISK,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USTC80913217,1,1017,1217,0.04,90.000,0.04
270,OTHER SIDE OF LOVE,RUZUMNA/FISK,"NICHION, INC JAPAN",MECH.,JAPA,,5,0717,1217,0.02,90.000,0.02
271,OTHER SIDE OF LOVE,RUZUMNA/FISK,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,0.05,90.000,0.05
272,OTHER SIDE OF LOVE,RUZUMNA/FISK,SOCAN,D.PERF,CANA,,1,0417,0617,0.01,90.000,0.01
273,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,ADREV,D.VIDEOS,USA,,,1017,1217,0.03,45.000,0.01
274,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,48,1016,1217,0.04,45.000,0.02
275,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,MECH.,USA,,-2,0716,0617,-0.04,45.000,-0.02
276,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,DOWNLOAD,USA,,-76,0716,0617,-1.72,45.000,-0.77
277,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,,,0112,1215,0.09,45.000,0.04
278,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,,,1017,1217,0.15,45.000,0.07
279,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USA6G1456610,51,1017,1217,0.02,45.000,0.01
280,PLEASE DON'T BOMB NOBODY THIS XMAS,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USA6G1456610,2,1017,1217,0.06,45.000,0.03
281,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2066,1017,1217,0.22,22.500,0.05
282,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,SING,,,1207,0208,0.80,30.000,0.24
283,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0180,0380,0.29,30.000,0.09
284,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,,,0218,0218,0.04,22.500,0.01
285,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,2981,0717,1017,0.17,22.500,0.04
286,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,YOUTUBE MUSIC,D.VIDEOS,USA,,168,1017,1217,0.07,22.500,0.02
287,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USAT21503414,612,1015,1215,0.07,22.500,0.02
288,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USAT21503414,612,1015,1215,0.07,22.500,0.02
289,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,EDITION BJORLUND SWEDEN,STREAM.M,SWED,,,0416,0617,0.12,22.500,0.03
290,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GEOFF PAYNTERMUSICPUBLISHING SO A,MECH.,,APPLE MUSIC-201,5808,0717,1217,0.12,22.500,0.03
291,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0617,0617,0.03,22.500,0.01
292,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0317,0317,0.03,22.500,0.01
293,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,298,0617,0617,0.03,22.500,0.01
294,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,8,0417,0517,0.03,22.500,0.01
295,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,MELODIE DER WELT GERMANY,DOWNLOAD,GERM,,260,1217,1217,1.12,22.500,0.25
296,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",MECH.,JAPA,2564 608743,4,0717,1217,0.04,22.500,0.01
297,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",D.PERF,JAPA,,,0717,1217,0.15,22.500,0.03
298,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,0.78,22.500,0.18
299,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,SACEM PAN EUROPEAN,D.PERF,GRBR,AMAZON STREAMIN,,0717,0917,0.03,22.500,0.01
300,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,SACEM PAN EUROPEAN,D.PERF,SWED,SPOTIFY SUEDE,,0717,0917,0.06,22.500,0.01
301,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,SACEM PAN EUROPEAN,STREAM.M,GRBR,AMAZON STREAMIN,259,0717,0917,0.04,22.500,0.01
302,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES GRANDE B,34,0717,0917,0.11,22.500,0.02
303,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,MAGN 2000096352,308,1601,1603,0.40,22.500,0.09
304,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,HUNG,MAGN 2000096352,308,1601,1603,0.40,22.500,0.09
305,RACE AGAINST TIME,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,0825646087433,8,0117,0617,0.04,22.500,0.01
306,STICKS & STONES,RUZUMNA/SIMON/UBICK,NATIVE TONGUEMUSICPUBLISHING AUST,MECH.,ASTR,,12,0117,0617,0.37,90.000,0.33
307,STICKS & STONES,RUZUMNA/SIMON/UBICK,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,1,0117,0617,0.01,90.000,0.01
308,THE TIME,WILDER/RUZUMNA/KAYE,ASCAP,PERF.,USA,GREY S ANATOMY,,0180,0380,0.01,90.000,0.01
309,THE TIME,WILDER/RUZUMNA/KAYE,UNIVERSAL RECORDS,MECH.,USA,73145868052,3,1017,1217,0.03,90.000,0.03
310,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,APPLE INC.,STREAM.M,USA,,,1017,1217,2.15,90.000,1.94
311,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,ASCAP,PERF.,USA,,,0180,0380,5.53,90.000,4.98
312,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,ASCAP,PERF.,COLO,ADJUST.- 00/00,,1207,0208,0.03,90.000,0.03
313,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,ASCAP,D.PERF,USA,,,0180,0380,13.95,90.000,12.56
314,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,RHAPSODY INTERNATIONAL/REAL NETWORK,STREAM.M,USA,,,0417,0617,2.02,90.000,1.82
315,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,,0111,1217,0.07,90.000,0.06
316,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,7 DIGITAL,STREAM.M,USA,,,0717,1017,0.03,90.000,0.03
317,UNALLOCATED PSYCHO SEMITIC MUSIC,RUZUMNA,CAFE CONCERTOITALY,OTHER,ITAL,,,0716,1216,106.07,90.000,95.46
318,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USUM70722501,147,1016,1217,0.14,45.000,0.06
319,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,PANDORA LIMITED,STREAM.M,USA,,210,0916,1217,0.08,45.000,0.04
320,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,TIDAL,STREAM.M,USA,USUM70722501,32,0417,0617,0.02,45.000,0.01
321,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,TIDAL,STREAM.M,USA,USUM70722501,32,0417,0617,0.02,45.000,0.01
322,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,TOUCHTUNES MUSIC CORPORATION,OTHER,USA,,875,1017,1217,0.05,45.000,0.02
323,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,UNIVERSAL RECORDS,DOWNLOAD,USA,60251730619,35,1017,1217,0.48,90.000,0.43
324,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,YOUTUBE MUSIC,D.VIDEOS,USA,,6575,1017,1217,0.95,45.000,0.43
325,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,APPLE COMPUTERINC.CANADA,STREAM.M,CANA,USUM70722501,63,0116,0316,0.02,45.000,0.01
326,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USUM70722501,1,1017,1217,0.03,45.000,0.01
327,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDITION BJORLUND SWEDEN,PERF.,DENM,,,0417,0917,14.32,45.000,6.44
328,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDITION BJORLUND SWEDEN,D.PERF,NORW,,,0712,0514,0.03,45.000,0.01
329,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDITION BJORLUND SWEDEN,M.PERF.,DENM,,,0717,1217,0.20,45.000,0.09
330,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDITION BJORLUND SWEDEN,STREAM.M,SWED,,,0117,0617,0.02,45.000,0.01
331,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDITION BJORLUND SWEDEN,DOWNLOAD,DENM,,,0710,0415,0.04,45.000,0.02
332,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDITION BJORLUND SWEDEN,D.VID.P,SWED,,,0117,1217,0.12,45.000,0.05
333,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,CAFE CONCERTOITALY,VIDEO,ITAL,,,0716,1216,2.31,45.000,1.04
334,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,CAFE CONCERTOITALY,F.PERF.,ITAL,SHREK TERZO,,0716,1216,0.04,45.000,0.02
335,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDICIONES CLIPPER'SSPAIN,PERF.,SPAI,,,0717,1217,0.12,45.000,0.05
336,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDICIONES CLIPPER'SSPAIN,D.PERF,SPAI,,,0717,1217,0.04,45.000,0.02
337,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDICIONES CLIPPER'SSPAIN,M.PERF.,SPAI,SHREK THIRD,,0717,1217,0.92,45.000,0.41
338,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDICIONES CLIPPER'SSPAIN,BRD.MECH,SPAI,,8,0717,1217,0.07,45.000,0.03
339,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,EDICIONES CLIPPER'SSPAIN,RING,SPAI,,1662,0717,1217,0.02,45.000,0.01
340,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,FERMATA DO BRASIL,MECH.,BRAZ,,,1711,1801,192.13,45.000,86.46
341,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,GEOFF PAYNTERMUSICPUBLISHING SO A,MECH.,,ITUNES - 201707,8,0717,1217,0.02,45.000,0.01
342,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,"GOOGLE, INC. CANADA",STREAM.M,CANA,USUM70722501,419,1017,1217,0.03,45.000,0.01
343,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0317,0317,0.08,45.000,0.04
344,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0117,0117,0.07,45.000,0.03
345,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,1,1214,1214,0.04,45.000,0.02
346,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,8,0117,0217,0.05,45.000,0.02
347,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,NATIVE TONGUEMUSICPUBLISHING AUST,MECH.,ASTR,,6,0117,0617,0.04,45.000,0.02
348,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0117,0317,0.30,45.000,0.14
349,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0117,0317,2.78,45.000,1.25
350,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,1265,0117,0617,0.07,45.000,0.03
351,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,"NICHION, INC JAPAN",MECH.,JAPA,,40,0717,1217,0.04,45.000,0.02
352,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,"NICHION, INC JAPAN",PERF.,JAPA,,,0717,1217,0.05,45.000,0.02
353,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,"NICHION, INC JAPAN",D.PERF,JAPA,,,0717,1217,0.17,45.000,0.08
354,WHAT I GOTTA DO,RUZUMNA/SPEIR/HINDS/LOPEZ/VILLAROMAN,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0717,1217,0.41,45.000,0.18
