"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","DA BRAT","LET'S ALL GET HIGH","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","8TRACKS.COM - Nonsubscription Webcast","Webcasting",01-MAY-13,30-SEP-13,"CURRENT",.0536127420244771125
"","DA BRAT","LET'S ALL GET HIGH","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",1.8979565469842
"","DA BRAT","LET'S ALL GET HIGH","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.421401337156574
"","DA BRAT","LET'S ALL GET HIGH","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","iTunes Radio","Direct License (Grp 3)",01-DEC-13,31-DEC-13,"CURRENT",.0334473263559216
"","DA BRAT","LIVE IT UP","ANUTHATANTRUM","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.374558482245224
"","DA BRAT","LIVE IT UP","ANUTHATANTRUM","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0825059460117081
"","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0817834412137504
"","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0354864283921327
"","DA BRAT","LYRICAL MOLESTATION","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0217766559444898
"","DA BRAT","MAKE IT HAPPEN","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.226961147510349
"","DA BRAT","MAKE IT HAPPEN","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0328249462627224
"","DA BRAT","MAY DA FUNK BE WIT'CHA","FUNKDAFIED","CHAOS/SO SO DEF","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0558923545334543
"","DA BRAT","MAY DA FUNK BE WIT'CHA","FUNKDAFIED","CHAOS/SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0362944265741495
"","DA BRAT","MAY DA FUNK BE WIT'CHA","FUNKDAFIED","CHAOS/SO SO DEF","SPOTIFY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0138378108801629
"","DA BRAT","MIND BLOWIN'","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","SENZARI.COM - Nonsubscription Webcast","Webcasting",01-JUN-12,30-JUN-12,"CURRENT",.0348791005972906
"","DA BRAT","PINK LEMONADE","UNRESTRICTED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0788798870878185
"","DA BRAT","PINK LEMONADE","UNRESTRICTED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0195175356156727
"","DA BRAT","RUNNIN' OUT OF TIME","UNRESTRICTED","SO SO DEF","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0793638127754738
"","DA BRAT","RUNNIN' OUT OF TIME","UNRESTRICTED","SO SO DEF","PANDORA.COM - Subscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.028389142713706
"","DA BRAT","SITTIN' ON TOP OF THE WORLD","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","RHAPSODY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0346644400612081
"","DA BRAT","SITTIN' ON TOP OF THE WORLD","ANUTHAFUNKDAFIEDTANTRUM","SONY MUSIC","SPOTIFY.COM","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0202954559575719
"","DA BRAT","SITTIN' ON TOP OF THE WORLD","ANUTHATANTRUM","SONY MUSIC","IHEART.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.0754103196086288
"","DA BRAT","SITTIN' ON TOP OF THE WORLD","ANUTHATANTRUM","SONY MUSIC","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-DEC-13,31-DEC-13,"CURRENT",.468923991338014
