,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
11841,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,GERM,YOUTUBE ALLEMAG,3754,0718,0918,0.10,90.000,0.09
11842,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,AUST,YOUTUBE AUTRICH,607,0718,0918,0.01,90.000,0.01
11843,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,BELG,YOUTUBE BELGIQU,642,0718,0918,0.01,90.000,0.01
11844,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,DENM,YOUTUBE DANEMAR,550,0718,0918,0.01,90.000,0.01
11845,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,SPAI,YOUTUBE ESPAGNE,3312,0718,0918,0.04,90.000,0.04
11846,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,FINL,YOUTUBE FINLAND,265,0718,0918,0.01,90.000,0.01
11847,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,FRAN,YOUTUBE FRANCE,4486,0718,0918,0.14,90.000,0.13
11848,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,GRBR,YOUTUBE GRANDE,14832,0718,0918,0.60,90.000,0.54
11849,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,IREL,YOUTUBE IRLANDE,511,0718,0918,0.01,90.000,0.01
11850,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,ISRA,YOUTUBE ISRAEL,1890,0718,0918,0.04,90.000,0.04
11851,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,ITAL,YOUTUBE ITALIE,5747,0718,0918,0.08,90.000,0.07
11852,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,NORW,YOUTUBE NORVEGE,239,0718,0918,0.01,90.000,0.01
11853,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,NETH,YOUTUBE PAYS BA,2105,0718,0918,0.05,90.000,0.05
11854,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,POLA,YOUTUBE POLOGNE,3788,0718,0918,0.04,90.000,0.04
11855,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,PORT,YOUTUBE PORTUGA,1093,0718,0918,0.01,90.000,0.01
11856,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,CZEC,YOUTUBE REP TCH,2203,0718,0918,0.01,90.000,0.01
11857,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,SLOV,YOUTUBE SLOVENI,346,0718,0918,0.01,90.000,0.01
11858,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,SWED,YOUTUBE SUEDE,445,0718,0918,0.01,90.000,0.01
11859,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,STREAM.M,SWIT,YOUTUBE SUISSE,1003,0718,0918,0.01,90.000,0.01
11860,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,GERM,AMAZON ALLEMAGN,2,0718,0918,0.03,90.000,0.03
11861,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,FRAN,AMAZON FRANCE,1,0718,0918,0.01,90.000,0.01
11862,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,AMAZON GRANDE B,5,0718,0918,0.05,90.000,0.05
11863,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,GERM,GOOGLE ALLEMAGN,2,0718,0918,0.01,90.000,0.01
11864,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,GRBR,GOOGLE GRANDE B,4,0718,0918,0.04,90.000,0.04
11865,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,NETH,GOOGLE PAYS BAS,1,0718,0918,0.01,90.000,0.01
11866,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,SWIT,GOOGLE SUISSE,1,0718,0918,0.01,90.000,0.01
11867,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,UKRA,GOOGLE UKRAINE,1,0718,0918,0.01,90.000,0.01
11868,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,GERM,ITUNES ALLEMAGN,11,0718,0918,0.06,90.000,0.05
11869,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,AUST,ITUNES AUTRICHE,2,0718,0918,0.03,90.000,0.03
11870,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,BELG,ITUNES BELGIQUE,1,0718,0918,0.01,90.000,0.01
11871,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,DENM,ITUNES DANEMARK,3,0718,0918,0.05,90.000,0.05
11872,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,SPAI,ITUNES ESPAGNE,2,0718,0918,0.01,90.000,0.01
11873,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,FRAN,ITUNES FRANCE,6,0718,0918,0.05,90.000,0.05
11874,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,IREL,ITUNES IRLANDE,3,0718,0918,0.03,90.000,0.03
11875,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,ITAL,ITUNES ITALIE,4,0718,0918,0.05,90.000,0.05
11876,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,LUXE,ITUNES LUXEMBOU,1,0718,0918,0.01,90.000,0.01
11877,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,NORW,ITUNES NORVEGE,1,0718,0918,0.03,90.000,0.03
11878,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,NETH,ITUNES PAYS BAS,3,0718,0918,0.03,90.000,0.03
11879,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,POLA,ITUNES POLOGNE,1,0718,0918,0.01,90.000,0.01
11880,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,PORT,ITUNES PORTUGAL,3,0718,0918,0.04,90.000,0.04
11881,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,CZEC,ITUNES REP.TCHE,1,0718,0918,0.01,90.000,0.01
11882,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,SLVK,ITUNES SLOVAQUI,2,0718,0918,0.01,90.000,0.01
11883,STILL,RUZUMNA/HINDS/ESSES,SACEM PAN EUROPEAN,DOWNLOAD,SWIT,ITUNES SUISSE,4,0718,0918,0.04,90.000,0.04
11884,STILL,RUZUMNA/HINDS/ESSES,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,CT :D/CT ART,,1807,1809,0.33,90.000,0.30
11885,STILL,RUZUMNA/HINDS/ESSES,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,BULG,,,1210,1212,0.12,90.000,0.11
11886,STILL,RUZUMNA/HINDS/ESSES,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,"KULTURNI DUM,",,1807,1809,0.02,90.000,0.02
11887,STILL,RUZUMNA/HINDS/ESSES,SOCAN,PERF.,CANA,,20,0418,0618,0.31,90.000,0.28
11888,STILL,RUZUMNA/HINDS/ESSES,SOCAN,D.PERF,CANA,,979,0418,0618,2.67,90.000,2.40
11889,STILL,RUZUMNA/HINDS/ESSES,SPOTIFY CANADA,STREAM.M,CANA,USSM19900347,1043,1018,1218,0.03,90.000,0.03
11890,STILL,RUZUMNA/HINDS/ESSES,SPOTIFY CANADA,STREAM.M,CANA,USSM19900347,4728,1018,1218,0.47,90.000,0.42
11891,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,BELG,,,0118,1218,0.26,90.000,0.23
11892,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,BELG,,8600,0718,1218,3.49,90.000,3.14
11893,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,BELG,517913200,3,0118,0618,0.01,90.000,0.01
11894,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,NETH,517913200,44,0118,0618,0.18,90.000,0.16
11895,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,ASTR,767,8,0118,0618,0.05,90.000,0.05
11896,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,CZEC,767,5,0118,0618,0.06,90.000,0.05
11897,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,DENM,767,5,0118,0618,0.10,90.000,0.09
11898,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,FINL,767,2,0118,0618,0.05,90.000,0.05
11899,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,FRAN,767,1,0118,0618,0.02,90.000,0.02
11900,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,GERM,767,46,0118,0618,0.97,90.000,0.87
11901,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,GRBR,767,35,0118,0618,0.74,90.000,0.67
11902,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,ITAL,767,11,0118,0618,0.24,90.000,0.22
11903,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,JAPA,767,2,0118,0618,0.02,90.000,0.02
11904,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,NETH,767,99,0118,0618,2.09,90.000,1.88
11905,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,NEWZ,767,1,0118,0618,0.01,90.000,0.01
11906,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,NORW,767,2,0118,0618,0.05,90.000,0.05
11907,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,PORT,767,4,0118,0618,0.08,90.000,0.07
11908,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,RUSS,767,1,0118,0618,0.01,90.000,0.01
11909,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,SLOV,767,1,0118,0618,0.01,90.000,0.01
11910,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,SWED,767,2,0118,0618,0.05,90.000,0.05
11911,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,SWIT,767,1,0118,0618,0.02,90.000,0.02
11912,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,TURK,767,1,0118,0618,0.01,90.000,0.01
11913,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,MECH.,UKRA,767,1,0118,0618,0.01,90.000,0.01
11914,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0117,1217,117.58,90.000,105.82
11915,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,PERF.,BELG,,,0118,1218,0.05,90.000,0.05
11916,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,PERF.,BELG,,,0718,1218,4.04,90.000,3.64
11917,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0115,0315,0.01,90.000,0.01
11918,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0415,0615,0.01,90.000,0.01
11919,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,1015,1215,0.01,90.000,0.01
11920,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0116,0316,0.03,90.000,0.03
11921,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0416,0616,0.04,90.000,0.04
11922,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0716,0916,0.03,90.000,0.03
11923,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,1016,1216,0.01,90.000,0.01
11924,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0117,0317,0.21,90.000,0.19
11925,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0417,0617,0.17,90.000,0.15
11926,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0717,0917,0.32,90.000,0.29
11927,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,1017,1217,0.07,90.000,0.06
11928,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0118,0318,1.07,90.000,0.96
11929,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0418,0618,0.97,90.000,0.87
11930,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,D.PERF,BELG,,,0718,1218,0.09,90.000,0.08
11931,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,M.PERF.,NETH,,,0117,1217,12.38,90.000,11.14
11932,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0115,0315,0.01,90.000,0.01
11933,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0415,0615,0.01,90.000,0.01
11934,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0715,0915,0.02,90.000,0.02
11935,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,1015,1215,0.01,90.000,0.01
11936,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0116,0316,0.05,90.000,0.05
11937,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0416,0616,0.07,90.000,0.06
11938,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0716,0916,0.06,90.000,0.05
11939,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,1016,1216,0.03,90.000,0.03
11940,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0117,0317,0.19,90.000,0.17
11941,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0417,0617,0.16,90.000,0.14
11942,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0717,0917,0.25,90.000,0.23
11943,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,1017,1217,0.10,90.000,0.09
11944,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0118,0318,0.82,90.000,0.74
11945,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0418,0618,0.81,90.000,0.73
11946,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,DOWNLOAD,NETH,,,0117,0317,0.01,90.000,0.01
11947,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,DOWNLOAD,NETH,,,0717,0917,0.01,90.000,0.01
11948,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,DOWNLOAD,NETH,,,1017,1217,0.08,90.000,0.07
11949,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL BENELUX,DOWNLOAD,NETH,,,0118,0318,0.09,90.000,0.08
11950,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,,,0116,0616,1.10,90.000,0.99
11951,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,,70,0716,1216,0.12,90.000,0.11
11952,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,C. PRIV SONO PH,,0717,1217,0.03,90.000,0.03
11953,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,MECH.,FRAN,8869190165201,5,0118,0618,0.02,90.000,0.02
11954,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,PERF.,FRAN,,,0718,1218,2.08,90.000,1.87
11955,STILL,RUZUMNA/HINDS/ESSES,STRICTLY CONFIDENTIAL FRANCE,M.PERF.,FRAN,,,0718,1218,1.21,90.000,1.09
11956,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,MECH.,GRBR,,482,0517,0917,0.37,90.000,0.33
11957,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,MECH.,GRBR,5179132,64,0718,0918,0.33,90.000,0.30
11958,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,,861,0317,0317,0.16,90.000,0.14
11959,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,,1137,0617,0617,0.17,90.000,0.15
11960,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,,643,0917,0917,0.09,90.000,0.08
11961,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,,,1017,0318,5.31,90.000,4.78
11962,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,CRUI,,,1217,1217,0.13,90.000,0.12
11963,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,,324,1217,1217,0.06,90.000,0.05
11964,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,,,0118,0618,4.99,90.000,4.49
11965,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,MALT,,1,0318,0318,0.06,90.000,0.05
11966,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,,355,0618,0618,34.45,90.000,31.01
11967,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,,359,0918,0918,12.17,90.000,10.95
11968,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,ANALOGY,,0917,0917,0.59,90.000,0.53
11969,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,ANALOGY,,1217,1217,0.65,90.000,0.59
11970,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,ANALOGY,,1018,1018,1.46,90.000,1.31
11971,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,BBC RADIO CORNW,1,0918,0918,0.09,90.000,0.08
11972,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,BBC RADIO DEVON,1,0918,0918,0.15,90.000,0.14
11973,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,BBC RADIO GUERN,1,0918,0918,0.01,90.000,0.01
11974,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,BBC RADIO JERSE,1,0918,0918,0.03,90.000,0.03
11975,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,BBC RADIO ULSTE,1,0617,0617,0.41,90.000,0.37
11976,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,BBC RADIO 2,1,0918,0918,15.41,90.000,13.87
11977,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHANNEL 103 FM,7,0418,0418,0.42,90.000,0.38
11978,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHANNEL 103 FM,6,0518,0518,0.36,90.000,0.32
11979,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHANNEL 103 FM,5,0618,0618,0.30,90.000,0.27
11980,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHANNEL 103 FM,5,0718,0718,0.30,90.000,0.27
11981,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHANNEL 103 FM,4,0818,0818,0.24,90.000,0.22
11982,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHANNEL 103 FM,6,0918,0918,0.36,90.000,0.32
11983,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHESHIRE'S SILK,2,0418,0418,0.06,90.000,0.05
11984,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHESHIRE'S SILK,2,0518,0518,0.06,90.000,0.05
11985,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHESHIRE'S SILK,1,0618,0618,0.03,90.000,0.03
11986,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHESHIRE'S SILK,1,0718,0718,0.03,90.000,0.03
11987,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,CHESHIRE'S SILK,1,0918,0918,0.03,90.000,0.03
11988,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,DEE 106.3 (CHES,2,0418,0418,0.06,90.000,0.05
11989,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,DEE 106.3 (CHES,2,0518,0518,0.06,90.000,0.05
11990,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,DEE 106.3 (CHES,1,0618,0618,0.03,90.000,0.03
11991,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,DEE 106.3 (CHES,1,0718,0718,0.03,90.000,0.03
11992,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,DEE 106.3 (CHES,1,0918,0918,0.03,90.000,0.03
11993,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,MAGIC CHILLED,34,0418,0418,1.02,90.000,0.92
11994,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,MAGIC CHILLED,34,0518,0518,1.02,90.000,0.92
11995,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,MAGIC CHILLED,32,0618,0618,0.96,90.000,0.86
11996,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,MAGIC CHILLED,37,0718,0718,1.09,90.000,0.98
11997,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,MAGIC CHILLED,32,0818,0818,0.96,90.000,0.86
11998,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,MAGIC CHILLED,34,0918,0918,1.02,90.000,0.92
11999,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,SMALL & COMMUNI,,0618,0618,0.07,90.000,0.06
12000,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,SMALL & COMMUNI,,0918,0918,0.04,90.000,0.04
12001,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,SOUTHEND RADIO,,0618,0618,0.01,90.000,0.01
12002,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,FRAN,,17,0306,0306,0.38,90.000,0.34
12003,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,FRAN,,4,0911,0911,0.09,90.000,0.08
12004,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,874,0913,0913,0.03,90.000,0.03
12005,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,437,0218,0218,0.10,90.000,0.09
12006,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,8871,0318,0318,0.83,90.000,0.75
12007,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,16,0518,0518,0.03,90.000,0.03
12008,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,71,0618,0618,0.58,90.000,0.52
12009,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,D.PERF,GRBR,,65,0918,0918,0.52,90.000,0.47
12010,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,,212,1117,1117,0.04,90.000,0.04
12011,STILL,RUZUMNA/HINDS/ESSES,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,,365,0218,0218,0.08,90.000,0.07
