"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"COLLABORATIONS","Da Brat ♦ Dru Hill ♦ JD","In My Bed","So So Def presents: Definition of a Remix feat. Jermaine Dupri and Jagged Edge (This Is The Remix) (Clean Version)","So So Def","USIR29700123","RDIO-Warner","Direct Licensing",01-MAY-15,31-AUG-15,292,,"CURRENT",.0906330805157863
"COLLABORATIONS","Da Brat ♦ Jermaine Dupri ♦ Lil Bow Wow","You Know Me","Beware Of Dog","So So Def","USSM10014527","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",.10717969575094
"COLLABORATIONS","Da Brat ♦ Jermaine Dupri ♦ Lil Bow Wow","You Know Me","Beware Of Dog","So So Def","USSM10014527","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-OCT-15,31-OCT-15,289,,"CURRENT",.0546862956303178
"COLLABORATIONS","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","LEIGHTON ENTERPRISES - ST. CLOUD MN","Webcasting",01-APR-14,30-APR-14,,,"CURRENT",.0436223557326334
"COLLABORATIONS","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","STAR929.FM - KOSP-FM","Webcasting",01-MAY-15,30-SEP-15,,,"CURRENT",.0547343376709199
"COLLABORATIONS","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","MUSIC CHOICE","Preexisting Services",01-SEP-15,31-OCT-15,,,"CURRENT",1.119390584307686
"COLLABORATIONS","Jermaine Dupri featuring Da Brat & Usher","The Party Continues","Life In 1472 (The Original Soundtrack)","So So Def","USSM19704455","iTunes Match-Sony","Direct Licensing",01-SEP-15,30-SEP-15,,,"CURRENT",.0343814385466116
"COLLABORATIONS","Lil' Kim","Not Tonight","Hard Core","Atlantic Recording Corp.","USAT29600065","iHeart Media - WMG (simulcast)","Direct Licensing",01-SEP-15,30-SEP-15,9595.61,,"CURRENT",2.12581441794009
"COLLABORATIONS","MARIAH CAREY/DA BRAT","ALWAYS BE MY BABY (MR. DUPRI MIX)","MARIAH CAREY: THE REMIXES","COLUMBIA","","MUSIC CHOICE","Preexisting Services",01-AUG-15,31-AUG-15,,,"PRIOR",.861495213004565
"COLLABORATIONS","MARIAH CAREY/DA BRAT","ALWAYS BE MY BABY (MR. DUPRI MIX)","MARIAH CAREY: THE REMIXES","COLUMBIA","","MUSIC CHOICE","Preexisting Services",01-SEP-15,31-OCT-15,,,"CURRENT",1.619156831453352
"COLLABORATIONS","MARIAH CAREY/DA BRAT/MISSY ELLIOTT","HEARTBREAKER","RAINBOW","SONY MUSIC ENTERTAINMENT","","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-OCT-15,31-OCT-15,,,"CURRENT",.0272727112467076
"COLLABORATIONS","MARIAH CAREY/DA BRAT/MISSY ELLIOTT","HEARTBREAKER","RAINBOW","SONY MUSIC ENTERTAINMENT","","SIRIUS XM RADIO, INC","Cable Radio",01-OCT-15,31-OCT-15,,,"CURRENT",.204713550726464
